ruimteverwarming,sanitair warm water,elektriciteit,,,totaal,bron
6.40E-05,5.15E-05,3.33E-05,,,,
6.40E-05,5.15E-05,3.27E-05,,,,
6.05E-05,4.80E-05,3.37E-05,,,,
6.05E-05,4.80E-05,3.50E-05,,,,
6.05E-05,4.80E-05,3.60E-05,,,,
6.05E-05,4.80E-05,3.56E-05,,,,
5.82E-05,4.53E-05,3.44E-05,,,,
5.82E-05,4.53E-05,3.33E-05,,,,
5.82E-05,4.53E-05,3.25E-05,,,,
5.82E-05,4.53E-05,3.15E-05,,,,
5.66E-05,4.87E-05,3.01E-05,,,,
5.66E-05,4.87E-05,2.98E-05,,,,
5.66E-05,4.87E-05,2.98E-05,,,,
5.66E-05,4.87E-05,2.99E-05,,,,
5.60E-05,3.50E-05,2.95E-05,,,,
5.60E-05,3.50E-05,2.91E-05,,,,
5.60E-05,3.50E-05,2.94E-05,,,,
5.60E-05,3.50E-05,3.06E-05,,,,
5.84E-05,2.61E-05,3.13E-05,,,,
5.84E-05,2.61E-05,3.08E-05,,,,
5.84E-05,2.61E-05,3.11E-05,,,,
5.84E-05,2.61E-05,3.20E-05,,,,
6.64E-05,2.27E-05,3.29E-05,,,,
6.64E-05,2.27E-05,3.31E-05,,,,
6.64E-05,2.27E-05,3.91E-05,,,,
6.64E-05,2.27E-05,4.18E-05,,,,
7.24E-05,2.82E-05,0.000044611,,,,
7.24E-05,2.82E-05,4.66E-05,,,,
7.24E-05,2.82E-05,4.79E-05,,,,
7.24E-05,2.82E-05,4.92E-05,,,,
7.29E-05,2.00E-05,5.05E-05,,,,
7.29E-05,2.00E-05,5.08E-05,,,,
7.29E-05,2.00E-05,5.00E-05,,,,
7.29E-05,2.00E-05,4.90E-05,,,,
7.16E-05,4.19E-05,0.000048783,,,,
7.16E-05,4.19E-05,4.74E-05,,,,
7.16E-05,4.19E-05,4.65E-05,,,,
7.16E-05,4.19E-05,4.56E-05,,,,
6.73E-05,2.82E-05,0.000044209,,,,
6.73E-05,2.82E-05,4.33E-05,,,,
6.73E-05,2.82E-05,4.28E-05,,,,
6.73E-05,2.82E-05,4.19E-05,,,,
5.89E-05,9.68E-06,4.07E-05,,,,
5.89E-05,9.68E-06,3.93E-05,,,,
5.89E-05,9.68E-06,3.87E-05,,,,
5.89E-05,9.68E-06,3.87E-05,,,,
4.30E-05,1.24E-05,3.66E-05,,,,
4.30E-05,1.24E-05,3.50E-05,,,,
4.30E-05,1.24E-05,3.30E-05,,,,
4.30E-05,1.24E-05,3.09E-05,,,,
3.05E-05,6.25E-06,2.72E-05,,,,
3.05E-05,6.25E-06,2.51E-05,,,,
3.05E-05,6.25E-06,2.35E-05,,,,
3.05E-05,6.25E-06,2.16E-05,,,,
2.52E-05,2.83E-06,2.05E-05,,,,
2.52E-05,2.83E-06,1.85E-05,,,,
2.52E-05,2.83E-06,1.83E-05,,,,
2.52E-05,2.83E-06,1.74E-05,,,,
2.42E-05,2.14E-06,0.000016585,,,,
2.42E-05,2.14E-06,1.67E-05,,,,
2.42E-05,2.14E-06,1.67E-05,,,,
2.42E-05,2.14E-06,1.70E-05,,,,
2.45E-05,2.14E-06,1.66E-05,,,,
2.45E-05,2.14E-06,1.64E-05,,,,
2.45E-05,2.14E-06,1.63E-05,,,,
2.45E-05,2.14E-06,1.60E-05,,,,
2.58E-05,2.83E-06,1.55E-05,,,,
2.58E-05,2.83E-06,0.00001514,,,,
2.58E-05,2.83E-06,1.47E-05,,,,
2.58E-05,2.83E-06,1.45E-05,,,,
3.04E-05,4.88E-06,1.48E-05,,,,
3.04E-05,4.88E-06,1.51E-05,,,,
3.04E-05,4.88E-06,0.000015634,,,,
3.04E-05,4.88E-06,1.56E-05,,,,
4.35E-05,6.94E-06,1.57E-05,,,,
4.35E-05,6.94E-06,1.57E-05,,,,
4.35E-05,6.94E-06,1.67E-05,,,,
4.35E-05,6.94E-06,1.73E-05,,,,
7.43E-05,1.24E-05,0.000019771,,,,
7.43E-05,1.24E-05,2.15E-05,,,,
7.43E-05,1.24E-05,2.37E-05,,,,
7.43E-05,1.24E-05,2.61E-05,,,,
8.29E-05,6.38E-05,2.75E-05,,,,
8.29E-05,6.38E-05,3.00E-05,,,,
8.29E-05,6.38E-05,3.25E-05,,,,
8.29E-05,6.38E-05,3.32E-05,,,,
7.65E-05,0.000107623,3.49E-05,,,,
7.65E-05,0.000107623,3.54E-05,,,,
7.65E-05,0.000107623,3.51E-05,,,,
7.65E-05,0.000107623,0.000034322,,,,
6.98E-05,5.56E-05,3.48E-05,,,,
6.98E-05,5.56E-05,3.49E-05,,,,
6.98E-05,5.56E-05,3.43E-05,,,,
6.98E-05,5.56E-05,0.0000334,,,,
6.45E-05,5.15E-05,3.37E-05,,,,
6.45E-05,5.15E-05,3.37E-05,,,,
6.45E-05,5.15E-05,0.000033686,,,,
6.45E-05,5.15E-05,3.32E-05,,,,
6.10E-05,4.80E-05,3.43E-05,,,,
6.10E-05,4.80E-05,3.56E-05,,,,
6.10E-05,4.80E-05,3.67E-05,,,,
6.10E-05,4.80E-05,3.65E-05,,,,
5.88E-05,4.53E-05,3.58E-05,,,,
5.88E-05,4.53E-05,3.50E-05,,,,
5.88E-05,4.53E-05,3.42E-05,,,,
5.88E-05,4.53E-05,3.31E-05,,,,
5.71E-05,4.87E-05,3.17E-05,,,,
5.71E-05,4.87E-05,3.14E-05,,,,
5.71E-05,4.87E-05,3.13E-05,,,,
5.71E-05,4.87E-05,3.13E-05,,,,
5.65E-05,3.50E-05,3.09E-05,,,,
5.65E-05,3.50E-05,3.04E-05,,,,
5.65E-05,3.50E-05,3.06E-05,,,,
5.65E-05,3.50E-05,3.19E-05,,,,
5.90E-05,2.61E-05,3.27E-05,,,,
5.90E-05,2.61E-05,3.23E-05,,,,
5.90E-05,2.61E-05,3.24E-05,,,,
5.90E-05,2.61E-05,3.30E-05,,,,
6.69E-05,2.27E-05,3.38E-05,,,,
6.69E-05,2.27E-05,3.38E-05,,,,
6.69E-05,2.27E-05,3.96E-05,,,,
6.69E-05,2.27E-05,4.21E-05,,,,
7.30E-05,2.82E-05,4.47E-05,,,,
7.30E-05,2.82E-05,4.65E-05,,,,
7.30E-05,2.82E-05,4.76E-05,,,,
7.30E-05,2.82E-05,4.88E-05,,,,
7.34E-05,2.00E-05,5.02E-05,,,,
7.34E-05,2.00E-05,5.06E-05,,,,
7.34E-05,2.00E-05,4.95E-05,,,,
7.34E-05,2.00E-05,4.86E-05,,,,
7.21E-05,4.19E-05,4.84E-05,,,,
7.21E-05,4.19E-05,4.71E-05,,,,
7.21E-05,4.19E-05,4.62E-05,,,,
7.21E-05,4.19E-05,4.54E-05,,,,
6.77E-05,2.82E-05,4.41E-05,,,,
6.77E-05,2.82E-05,4.33E-05,,,,
6.77E-05,2.82E-05,4.27E-05,,,,
6.77E-05,2.82E-05,4.21E-05,,,,
5.93E-05,9.68E-06,4.11E-05,,,,
5.93E-05,9.68E-06,3.98E-05,,,,
5.93E-05,9.68E-06,3.91E-05,,,,
5.93E-05,9.68E-06,3.90E-05,,,,
4.33E-05,1.24E-05,3.69E-05,,,,
4.33E-05,1.24E-05,3.52E-05,,,,
4.33E-05,1.24E-05,0.000033211,,,,
4.33E-05,1.24E-05,3.11E-05,,,,
3.07E-05,6.25E-06,2.74E-05,,,,
3.07E-05,6.25E-06,2.53E-05,,,,
3.07E-05,6.25E-06,2.38E-05,,,,
3.07E-05,6.25E-06,2.18E-05,,,,
2.54E-05,2.83E-06,2.08E-05,,,,
2.54E-05,2.83E-06,1.87E-05,,,,
2.54E-05,2.83E-06,1.85E-05,,,,
2.54E-05,2.83E-06,1.75E-05,,,,
2.44E-05,2.14E-06,0.000016782,,,,
2.44E-05,2.14E-06,1.69E-05,,,,
2.44E-05,2.14E-06,1.68E-05,,,,
2.44E-05,2.14E-06,1.71E-05,,,,
2.47E-05,2.14E-06,1.67E-05,,,,
2.47E-05,2.14E-06,1.66E-05,,,,
2.47E-05,2.14E-06,0.000016402,,,,
2.47E-05,2.14E-06,1.61E-05,,,,
2.61E-05,2.83E-06,1.57E-05,,,,
2.61E-05,2.83E-06,1.52E-05,,,,
2.61E-05,2.83E-06,1.47E-05,,,,
2.61E-05,2.83E-06,0.000014535,,,,
3.07E-05,4.88E-06,1.49E-05,,,,
3.07E-05,4.88E-06,1.52E-05,,,,
3.07E-05,4.88E-06,1.57E-05,,,,
3.07E-05,4.88E-06,1.57E-05,,,,
4.38E-05,6.94E-06,0.000015757,,,,
4.38E-05,6.94E-06,1.58E-05,,,,
4.38E-05,6.94E-06,1.68E-05,,,,
4.38E-05,6.94E-06,1.76E-05,,,,
7.48E-05,1.24E-05,2.00E-05,,,,
7.48E-05,1.24E-05,2.17E-05,,,,
7.48E-05,1.24E-05,2.40E-05,,,,
7.48E-05,1.24E-05,2.64E-05,,,,
8.34E-05,6.38E-05,2.79E-05,,,,
8.34E-05,6.38E-05,3.04E-05,,,,
8.34E-05,6.38E-05,3.28E-05,,,,
8.34E-05,6.38E-05,3.34E-05,,,,
7.71E-05,0.000107623,3.50E-05,,,,
7.71E-05,0.000107623,3.53E-05,,,,
7.71E-05,0.000107623,0.000034775,,,,
7.71E-05,0.000107623,3.40E-05,,,,
7.03E-05,5.56E-05,3.43E-05,,,,
7.03E-05,5.56E-05,3.44E-05,,,,
7.03E-05,5.56E-05,3.38E-05,,,,
7.03E-05,5.56E-05,3.28E-05,,,,
6.50E-05,5.15E-05,3.30E-05,,,,
6.50E-05,5.15E-05,3.29E-05,,,,
6.50E-05,5.15E-05,3.28E-05,,,,
6.50E-05,5.15E-05,3.24E-05,,,,
6.15E-05,4.80E-05,3.35E-05,,,,
6.15E-05,4.80E-05,3.47E-05,,,,
6.15E-05,4.80E-05,3.56E-05,,,,
6.15E-05,4.80E-05,3.52E-05,,,,
5.93E-05,4.53E-05,3.44E-05,,,,
5.93E-05,4.53E-05,3.33E-05,,,,
5.93E-05,4.53E-05,3.25E-05,,,,
5.93E-05,4.53E-05,3.15E-05,,,,
5.76E-05,4.87E-05,3.02E-05,,,,
5.76E-05,4.87E-05,2.98E-05,,,,
5.76E-05,4.87E-05,2.98E-05,,,,
5.76E-05,4.87E-05,2.99E-05,,,,
5.70E-05,3.50E-05,2.95E-05,,,,
5.70E-05,3.50E-05,2.90E-05,,,,
5.70E-05,3.50E-05,0.000029192,,,,
5.70E-05,3.50E-05,3.04E-05,,,,
5.95E-05,2.61E-05,3.11E-05,,,,
5.95E-05,2.61E-05,3.08E-05,,,,
5.95E-05,2.61E-05,0.00003099,,,,
5.95E-05,2.61E-05,3.17E-05,,,,
6.75E-05,2.27E-05,3.27E-05,,,,
6.75E-05,2.27E-05,3.29E-05,,,,
6.75E-05,2.27E-05,3.88E-05,,,,
6.75E-05,2.27E-05,4.14E-05,,,,
7.35E-05,2.82E-05,4.41E-05,,,,
7.35E-05,2.82E-05,4.58E-05,,,,
7.35E-05,2.82E-05,4.71E-05,,,,
7.35E-05,2.82E-05,4.82E-05,,,,
7.39E-05,2.00E-05,4.96E-05,,,,
7.39E-05,2.00E-05,4.99E-05,,,,
7.39E-05,2.00E-05,4.90E-05,,,,
7.39E-05,2.00E-05,4.79E-05,,,,
7.25E-05,4.19E-05,4.77E-05,,,,
7.25E-05,4.19E-05,4.65E-05,,,,
7.25E-05,4.19E-05,4.57E-05,,,,
7.25E-05,4.19E-05,4.49E-05,,,,
6.82E-05,2.82E-05,4.35E-05,,,,
6.82E-05,2.82E-05,4.29E-05,,,,
6.82E-05,2.82E-05,4.23E-05,,,,
6.82E-05,2.82E-05,4.15E-05,,,,
5.96E-05,9.68E-06,4.04E-05,,,,
5.96E-05,9.68E-06,3.91E-05,,,,
5.96E-05,9.68E-06,3.83E-05,,,,
5.96E-05,9.68E-06,3.84E-05,,,,
4.35E-05,1.24E-05,3.64E-05,,,,
4.35E-05,1.24E-05,3.49E-05,,,,
4.35E-05,1.24E-05,0.000032977,,,,
4.35E-05,1.24E-05,3.11E-05,,,,
3.09E-05,6.25E-06,2.75E-05,,,,
3.09E-05,6.25E-06,0.000025295,,,,
3.09E-05,6.25E-06,2.38E-05,,,,
3.09E-05,6.25E-06,2.18E-05,,,,
2.56E-05,2.83E-06,2.07E-05,,,,
2.56E-05,2.83E-06,1.87E-05,,,,
2.56E-05,2.83E-06,1.84E-05,,,,
2.56E-05,2.83E-06,1.76E-05,,,,
2.46E-05,2.14E-06,1.68E-05,,,,
2.46E-05,2.14E-06,1.69E-05,,,,
2.46E-05,2.14E-06,0.0000168,,,,
2.46E-05,2.14E-06,1.72E-05,,,,
2.49E-05,2.14E-06,1.67E-05,,,,
2.49E-05,2.14E-06,1.66E-05,,,,
2.49E-05,2.14E-06,1.65E-05,,,,
2.49E-05,2.14E-06,1.61E-05,,,,
2.63E-05,2.83E-06,0.000015669,,,,
2.63E-05,2.83E-06,1.52E-05,,,,
2.63E-05,2.83E-06,1.47E-05,,,,
2.63E-05,2.83E-06,1.46E-05,,,,
3.09E-05,4.88E-06,1.49E-05,,,,
3.09E-05,4.88E-06,1.53E-05,,,,
3.09E-05,4.88E-06,1.58E-05,,,,
3.09E-05,4.88E-06,1.57E-05,,,,
4.41E-05,6.94E-06,1.58E-05,,,,
4.41E-05,6.94E-06,1.59E-05,,,,
4.41E-05,6.94E-06,1.68E-05,,,,
4.41E-05,6.94E-06,1.74E-05,,,,
7.53E-05,1.24E-05,0.000019796,,,,
7.53E-05,1.24E-05,2.16E-05,,,,
7.53E-05,1.24E-05,2.38E-05,,,,
7.53E-05,1.24E-05,2.61E-05,,,,
8.40E-05,6.38E-05,2.76E-05,,,,
8.40E-05,6.38E-05,3.02E-05,,,,
8.40E-05,6.38E-05,3.29E-05,,,,
8.40E-05,6.38E-05,3.36E-05,,,,
7.85E-05,0.000107623,3.52E-05,,,,
7.85E-05,0.000107623,3.56E-05,,,,
7.85E-05,0.000107623,3.53E-05,,,,
7.85E-05,0.000107623,3.45E-05,,,,
7.18E-05,5.56E-05,3.50E-05,,,,
7.18E-05,5.56E-05,3.52E-05,,,,
7.18E-05,5.56E-05,3.47E-05,,,,
7.18E-05,5.56E-05,3.38E-05,,,,
6.57E-05,5.15E-05,3.39E-05,,,,
6.57E-05,5.15E-05,3.36E-05,,,,
6.57E-05,5.15E-05,3.36E-05,,,,
6.57E-05,5.15E-05,3.31E-05,,,,
6.22E-05,4.80E-05,3.40E-05,,,,
6.22E-05,4.80E-05,3.51E-05,,,,
6.22E-05,4.80E-05,3.61E-05,,,,
6.22E-05,4.80E-05,3.58E-05,,,,
5.99E-05,4.53E-05,3.51E-05,,,,
5.99E-05,4.53E-05,3.40E-05,,,,
5.99E-05,4.53E-05,3.30E-05,,,,
5.99E-05,4.53E-05,3.21E-05,,,,
5.84E-05,4.87E-05,0.000030904,,,,
5.84E-05,4.87E-05,3.07E-05,,,,
5.84E-05,4.87E-05,3.08E-05,,,,
5.84E-05,4.87E-05,3.08E-05,,,,
5.76E-05,3.50E-05,3.05E-05,,,,
5.76E-05,3.50E-05,3.00E-05,,,,
5.76E-05,3.50E-05,3.03E-05,,,,
5.76E-05,3.50E-05,3.15E-05,,,,
6.07E-05,2.61E-05,3.21E-05,,,,
6.07E-05,2.61E-05,3.18E-05,,,,
6.07E-05,2.61E-05,0.000031963,,,,
6.07E-05,2.61E-05,3.28E-05,,,,
6.86E-05,2.27E-05,3.35E-05,,,,
6.86E-05,2.27E-05,3.36E-05,,,,
6.86E-05,2.27E-05,3.93E-05,,,,
6.86E-05,2.27E-05,0.000041568,,,,
7.33E-05,2.82E-05,4.40E-05,,,,
7.33E-05,2.82E-05,4.56E-05,,,,
7.33E-05,2.82E-05,4.64E-05,,,,
7.33E-05,2.82E-05,0.000047484,,,,
7.31E-05,2.00E-05,4.88E-05,,,,
7.31E-05,2.00E-05,4.91E-05,,,,
7.31E-05,2.00E-05,0.000048091,,,,
7.31E-05,2.00E-05,4.68E-05,,,,
7.00E-05,4.19E-05,4.65E-05,,,,
7.00E-05,4.19E-05,4.52E-05,,,,
7.00E-05,4.19E-05,4.44E-05,,,,
7.00E-05,4.19E-05,4.34E-05,,,,
6.58E-05,2.82E-05,4.21E-05,,,,
6.58E-05,2.82E-05,4.15E-05,,,,
6.58E-05,2.82E-05,4.09E-05,,,,
6.58E-05,2.82E-05,4.02E-05,,,,
5.88E-05,9.68E-06,3.90E-05,,,,
5.88E-05,9.68E-06,3.78E-05,,,,
5.88E-05,9.68E-06,3.73E-05,,,,
5.88E-05,9.68E-06,3.74E-05,,,,
4.47E-05,1.24E-05,3.55E-05,,,,
4.47E-05,1.24E-05,3.42E-05,,,,
4.47E-05,1.24E-05,3.26E-05,,,,
4.47E-05,1.24E-05,3.10E-05,,,,
3.22E-05,6.25E-06,2.76E-05,,,,
3.22E-05,6.25E-06,2.59E-05,,,,
3.22E-05,6.25E-06,2.46E-05,,,,
3.22E-05,6.25E-06,2.29E-05,,,,
2.66E-05,2.83E-06,2.27E-05,,,,
2.66E-05,2.83E-06,2.06E-05,,,,
2.66E-05,2.83E-06,2.05E-05,,,,
2.66E-05,2.83E-06,1.96E-05,,,,
2.52E-05,2.14E-06,1.88E-05,,,,
2.52E-05,2.14E-06,1.87E-05,,,,
2.52E-05,2.14E-06,1.84E-05,,,,
2.52E-05,2.14E-06,1.85E-05,,,,
2.50E-05,2.14E-06,1.79E-05,,,,
2.50E-05,2.14E-06,1.77E-05,,,,
2.50E-05,2.14E-06,1.74E-05,,,,
2.50E-05,2.14E-06,1.70E-05,,,,
2.60E-05,2.83E-06,1.65E-05,,,,
2.60E-05,2.83E-06,0.000015923,,,,
2.60E-05,2.83E-06,1.52E-05,,,,
2.60E-05,2.83E-06,1.50E-05,,,,
2.91E-05,4.88E-06,1.52E-05,,,,
2.91E-05,4.88E-06,1.53E-05,,,,
2.91E-05,4.88E-06,1.56E-05,,,,
2.91E-05,4.88E-06,1.55E-05,,,,
3.47E-05,6.94E-06,1.52E-05,,,,
3.47E-05,6.94E-06,1.49E-05,,,,
3.47E-05,6.94E-06,1.52E-05,,,,
3.47E-05,6.94E-06,1.53E-05,,,,
5.64E-05,1.24E-05,1.64E-05,,,,
5.64E-05,1.24E-05,1.69E-05,,,,
5.64E-05,1.24E-05,0.000017339,,,,
5.64E-05,1.24E-05,1.82E-05,,,,
7.96E-05,6.38E-05,1.90E-05,,,,
7.96E-05,6.38E-05,2.11E-05,,,,
7.96E-05,6.38E-05,2.43E-05,,,,
7.96E-05,6.38E-05,2.68E-05,,,,
9.09E-05,0.000107623,3.13E-05,,,,
9.09E-05,0.000107623,3.42E-05,,,,
9.09E-05,0.000107623,0.00003624,,,,
9.09E-05,0.000107623,3.72E-05,,,,
8.57E-05,5.56E-05,3.93E-05,,,,
8.57E-05,5.56E-05,4.08E-05,,,,
8.57E-05,5.56E-05,4.13E-05,,,,
8.57E-05,5.56E-05,4.11E-05,,,,
7.74E-05,5.15E-05,4.18E-05,,,,
7.74E-05,5.15E-05,4.21E-05,,,,
7.74E-05,5.15E-05,4.22E-05,,,,
7.74E-05,5.15E-05,4.19E-05,,,,
7.09E-05,4.80E-05,4.30E-05,,,,
7.09E-05,4.80E-05,4.44E-05,,,,
7.09E-05,4.80E-05,4.56E-05,,,,
7.09E-05,4.80E-05,4.57E-05,,,,
6.63E-05,4.53E-05,4.56E-05,,,,
6.63E-05,4.53E-05,4.50E-05,,,,
6.63E-05,4.53E-05,4.43E-05,,,,
6.63E-05,4.53E-05,4.35E-05,,,,
6.42E-05,4.87E-05,4.22E-05,,,,
6.42E-05,4.87E-05,4.18E-05,,,,
6.42E-05,4.87E-05,4.13E-05,,,,
6.42E-05,4.87E-05,4.13E-05,,,,
6.30E-05,3.50E-05,4.06E-05,,,,
6.30E-05,3.50E-05,3.95E-05,,,,
6.30E-05,3.50E-05,3.94E-05,,,,
6.30E-05,3.50E-05,4.04E-05,,,,
6.36E-05,2.61E-05,4.08E-05,,,,
6.36E-05,2.61E-05,4.00E-05,,,,
6.36E-05,2.61E-05,3.97E-05,,,,
6.36E-05,2.61E-05,4.00E-05,,,,
6.73E-05,2.27E-05,0.000040074,,,,
6.73E-05,2.27E-05,3.93E-05,,,,
6.73E-05,2.27E-05,4.44E-05,,,,
6.73E-05,2.27E-05,0.000045525,,,,
6.99E-05,2.82E-05,4.75E-05,,,,
6.99E-05,2.82E-05,4.89E-05,,,,
6.99E-05,2.82E-05,0.000049601,,,,
6.99E-05,2.82E-05,5.09E-05,,,,
6.91E-05,2.00E-05,5.21E-05,,,,
6.91E-05,2.00E-05,5.19E-05,,,,
6.91E-05,2.00E-05,5.04E-05,,,,
6.91E-05,2.00E-05,4.92E-05,,,,
6.66E-05,4.19E-05,4.85E-05,,,,
6.66E-05,4.19E-05,4.68E-05,,,,
6.66E-05,4.19E-05,4.58E-05,,,,
6.66E-05,4.19E-05,4.49E-05,,,,
6.31E-05,2.82E-05,4.36E-05,,,,
6.31E-05,2.82E-05,4.33E-05,,,,
6.31E-05,2.82E-05,0.000042537,,,,
6.31E-05,2.82E-05,4.12E-05,,,,
5.73E-05,9.68E-06,3.97E-05,,,,
5.73E-05,9.68E-06,3.83E-05,,,,
5.73E-05,9.68E-06,3.76E-05,,,,
5.73E-05,9.68E-06,3.76E-05,,,,
4.59E-05,1.24E-05,3.50E-05,,,,
4.59E-05,1.24E-05,3.32E-05,,,,
4.59E-05,1.24E-05,3.15E-05,,,,
4.59E-05,1.24E-05,0.000030075,,,,
3.43E-05,6.25E-06,2.69E-05,,,,
3.43E-05,6.25E-06,2.53E-05,,,,
3.43E-05,6.25E-06,2.47E-05,,,,
3.43E-05,6.25E-06,2.33E-05,,,,
2.82E-05,2.83E-06,2.28E-05,,,,
2.82E-05,2.83E-06,2.08E-05,,,,
2.82E-05,2.83E-06,2.06E-05,,,,
2.82E-05,2.83E-06,1.98E-05,,,,
2.65E-05,2.14E-06,1.90E-05,,,,
2.65E-05,2.14E-06,1.90E-05,,,,
2.65E-05,2.14E-06,1.87E-05,,,,
2.65E-05,2.14E-06,1.88E-05,,,,
2.58E-05,2.14E-06,1.83E-05,,,,
2.58E-05,2.14E-06,1.80E-05,,,,
2.58E-05,2.14E-06,0.000017706,,,,
2.58E-05,2.14E-06,1.72E-05,,,,
2.69E-05,2.83E-06,1.66E-05,,,,
2.69E-05,2.83E-06,1.61E-05,,,,
2.69E-05,2.83E-06,1.54E-05,,,,
2.69E-05,2.83E-06,1.51E-05,,,,
2.93E-05,4.88E-06,1.53E-05,,,,
2.93E-05,4.88E-06,1.54E-05,,,,
2.93E-05,4.88E-06,0.000015662,,,,
2.93E-05,4.88E-06,1.54E-05,,,,
3.49E-05,6.94E-06,1.50E-05,,,,
3.49E-05,6.94E-06,1.46E-05,,,,
3.49E-05,6.94E-06,1.49E-05,,,,
3.49E-05,6.94E-06,1.48E-05,,,,
5.43E-05,1.24E-05,1.58E-05,,,,
5.43E-05,1.24E-05,1.62E-05,,,,
5.43E-05,1.24E-05,1.64E-05,,,,
5.43E-05,1.24E-05,1.70E-05,,,,
7.39E-05,6.38E-05,1.72E-05,,,,
7.39E-05,6.38E-05,1.90E-05,,,,
7.39E-05,6.38E-05,2.21E-05,,,,
7.39E-05,6.38E-05,2.45E-05,,,,
8.74E-05,0.000107623,2.90E-05,,,,
8.74E-05,0.000107623,3.22E-05,,,,
8.74E-05,0.000107623,3.47E-05,,,,
8.74E-05,0.000107623,3.62E-05,,,,
8.59E-05,5.56E-05,3.87E-05,,,,
8.59E-05,5.56E-05,0.000040593,,,,
8.59E-05,5.56E-05,4.16E-05,,,,
8.59E-05,5.56E-05,4.19E-05,,,,
7.98E-05,5.15E-05,4.31E-05,,,,
7.98E-05,5.15E-05,4.39E-05,,,,
7.98E-05,5.15E-05,4.45E-05,,,,
7.98E-05,5.15E-05,4.46E-05,,,,
7.36E-05,4.80E-05,4.63E-05,,,,
7.36E-05,4.80E-05,4.80E-05,,,,
7.36E-05,4.80E-05,4.95E-05,,,,
7.36E-05,4.80E-05,4.98E-05,,,,
6.81E-05,4.53E-05,4.96E-05,,,,
6.81E-05,4.53E-05,4.90E-05,,,,
6.81E-05,4.53E-05,0.000047955,,,,
6.81E-05,4.53E-05,4.66E-05,,,,
6.35E-05,4.87E-05,4.49E-05,,,,
6.35E-05,4.87E-05,4.40E-05,,,,
6.35E-05,4.87E-05,0.000043367,,,,
6.35E-05,4.87E-05,4.29E-05,,,,
6.13E-05,3.50E-05,4.20E-05,,,,
6.13E-05,3.50E-05,4.10E-05,,,,
6.13E-05,3.50E-05,4.07E-05,,,,
6.13E-05,3.50E-05,4.15E-05,,,,
6.16E-05,2.61E-05,4.16E-05,,,,
6.16E-05,2.61E-05,4.06E-05,,,,
6.16E-05,2.61E-05,4.01E-05,,,,
6.16E-05,2.61E-05,4.01E-05,,,,
6.46E-05,2.27E-05,4.01E-05,,,,
6.46E-05,2.27E-05,3.91E-05,,,,
6.46E-05,2.27E-05,4.41E-05,,,,
6.46E-05,2.27E-05,4.53E-05,,,,
6.79E-05,2.82E-05,4.72E-05,,,,
6.79E-05,2.82E-05,4.86E-05,,,,
6.79E-05,2.82E-05,4.94E-05,,,,
6.79E-05,2.82E-05,5.06E-05,,,,
6.93E-05,2.00E-05,5.17E-05,,,,
6.93E-05,2.00E-05,5.16E-05,,,,
6.93E-05,2.00E-05,5.04E-05,,,,
6.93E-05,2.00E-05,4.95E-05,,,,
6.81E-05,4.19E-05,4.94E-05,,,,
6.81E-05,4.19E-05,4.82E-05,,,,
6.81E-05,4.19E-05,4.75E-05,,,,
6.81E-05,4.19E-05,4.68E-05,,,,
6.48E-05,2.82E-05,4.60E-05,,,,
6.48E-05,2.82E-05,4.57E-05,,,,
6.48E-05,2.82E-05,4.50E-05,,,,
6.48E-05,2.82E-05,4.37E-05,,,,
5.81E-05,9.68E-06,4.23E-05,,,,
5.81E-05,9.68E-06,4.09E-05,,,,
5.81E-05,9.68E-06,4.00E-05,,,,
5.81E-05,9.68E-06,3.97E-05,,,,
4.38E-05,1.24E-05,3.68E-05,,,,
4.38E-05,1.24E-05,3.46E-05,,,,
4.38E-05,1.24E-05,3.23E-05,,,,
4.38E-05,1.24E-05,3.02E-05,,,,
3.12E-05,6.25E-06,2.63E-05,,,,
3.12E-05,6.25E-06,2.41E-05,,,,
3.12E-05,6.25E-06,2.31E-05,,,,
3.12E-05,6.25E-06,2.11E-05,,,,
2.60E-05,2.83E-06,1.97E-05,,,,
2.60E-05,2.83E-06,1.77E-05,,,,
2.60E-05,2.83E-06,1.76E-05,,,,
2.60E-05,2.83E-06,1.68E-05,,,,
2.50E-05,2.14E-06,1.62E-05,,,,
2.50E-05,2.14E-06,1.64E-05,,,,
2.50E-05,2.14E-06,1.64E-05,,,,
2.50E-05,2.14E-06,1.68E-05,,,,
2.53E-05,2.14E-06,1.62E-05,,,,
2.53E-05,2.14E-06,1.62E-05,,,,
2.53E-05,2.14E-06,1.61E-05,,,,
2.53E-05,2.14E-06,1.59E-05,,,,
2.66E-05,2.83E-06,1.55E-05,,,,
2.66E-05,2.83E-06,1.51E-05,,,,
2.66E-05,2.83E-06,0.000014545,,,,
2.66E-05,2.83E-06,1.44E-05,,,,
3.15E-05,4.88E-06,1.47E-05,,,,
3.15E-05,4.88E-06,1.50E-05,,,,
3.15E-05,4.88E-06,1.56E-05,,,,
3.15E-05,4.88E-06,1.55E-05,,,,
4.44E-05,6.94E-06,1.57E-05,,,,
4.44E-05,6.94E-06,1.56E-05,,,,
4.44E-05,6.94E-06,1.66E-05,,,,
4.44E-05,6.94E-06,1.72E-05,,,,
7.65E-05,1.24E-05,1.97E-05,,,,
7.65E-05,1.24E-05,2.16E-05,,,,
7.65E-05,1.24E-05,2.38E-05,,,,
